volume,all_views,run,cost,today_views,days_ago,is_restyle,modified,up,age,Легкосплавные диски,Панорамная крыша,Круиз-контроль,Противотуманные фары,Обогрев зеркал,Парктроники,Системы помощи,ESP (система поддержания динамической стабильности),Ксеноновые фары,CD/MP3 проигрыватель,Обогрев руля,Управление мультимедиа с руля,Климат-контроль,Обогрев лобового стекла,Фаркоп,Светодиодные фары,Мультимедийный экран,Иммобилайзер,Контроль мертвых зон на зеркалах,Подушки безопасности боковые,Кондиционер,Материал салона - натуральная кожа,Датчик дождя,Штатная навигация,Электростеклоподъемники передние,AUX/iPod,USB,Подушки безопасности задние,Автозапуск двигателя,Сигнализация,Обогрев сидений,Камера заднего вида,ABS (антиблокировочная система),Рейлинги на крыше,Электрорегулировка сидений,Подушки безопасности передние,Электростеклоподъемники задние,Bluetooth,Антипробуксовочная система,Люк,cuzov,fuel,brand,region,model,color,drive-unit,state,transmission
2000,220,232000,9 999,40,2,0,0,1,10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,универсал,дизель,Opel,Минск,Insignia I Business Edition,черный,Передний,с пробегом,Автомат
1200,16,122556,5 200,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Skoda,Минск,Fabia 5J,серебристый,Передний,с пробегом,Механика
1600,5,112100,10 999,5,0,1,0,0,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,седан,бензин,Ford,Минск,Focus III (рестайлинг),серый,Передний,с пробегом,Автомат
2000,627,436000,1 300,60,5,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,хэтчбек,дизель,Opel,Витебская обл.,Vectra B,зеленый,Передний,с пробегом,Механика
2000,29,120000,14 500,29,0,1,1,0,3,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,седан,бензин,Subaru,Витебская обл.,Impreza V (рестайлинг),серебристый,Постоянный полный,с пробегом,Автомат
1600,10,78750,15 250,10,0,1,0,0,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,универсал,бензин,Ford,Минск,Focus III (рестайлинг),серый,Передний,с пробегом,Автомат
1600,21,174187,10 950,21,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,седан,бензин,Toyota,Минск,Corolla XI (E170),белый,Передний,с пробегом,Механика
1800,63,350000,3 300,18,1,0,0,1,19,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,минивэн,бензин,Citroen,Брестская обл.,Xsara Picasso I,серебристый,Передний,с пробегом,Механика
1600,14,220000,3 700,14,0,0,0,0,18,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,хэтчбек,бензин,Opel,Гродненская обл.,Astra G,синий,Передний,с пробегом,Механика
2000,1453,252000,10 400,159,3,0,0,1,11,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,универсал,дизель,Audi,Гродненская обл.,A4 B8 CAGA Common Rail,черный,Передний,с пробегом,Механика
1600,405,119000,15 300,48,3,1,0,1,4,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,минивэн,дизель,Volkswagen,Минск,Caddy MAXI III (рестайлинг),синий,Передний,с пробегом,Механика
3800,22,176000,10 350,22,0,0,0,0,12,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,внедорожник,бензин,Mitsubishi,Минск,Pajero IV 3.8 LWB,зеленый,Подключаемый полный,с пробегом,Автомат
2200,278,234000,11 800,35,3,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Hyundai,Минск,Santa Fe CM 4 Awd,черный,Подключаемый полный,с пробегом,Автомат
2000,367,17000,32 900,42,3,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,внедорожник,бензин,Skoda,Минск,Kodiaq Style,синий,Подключаемый полный,с пробегом,Автомат
2000,340,170000,23 950,52,2,0,0,1,4,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,микроавтобус,дизель,Volkswagen,Минск,Caravelle T5 ComfortLine Long,черный,Передний,с пробегом,Механика
2500,37,506150,10 990,37,0,0,0,0,11,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,микроавтобус,дизель,Volkswagen,Минск,Multivan T5,зеленый,Передний,с пробегом,Механика
2000,27,101285,10 900,27,0,0,0,0,8,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,внедорожник,бензин,Kia,Минск,Sportage III,оранжевый,Постоянный полный,с пробегом,Механика
1900,66,270000,5 400,66,0,0,0,0,16,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,универсал,дизель,Volkswagen,Могилевская обл.,Passat B5 GP,зеленый,Передний,с пробегом,Механика
1600,14,279555,1 550,14,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,универсал,бензин,Peugeot,Минск,306,красный,Передний,с пробегом,Механика
1400,80,230000,9 900,10,3,0,1,1,7,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,минивэн,бензин,Volkswagen,Минск,Touran II,серебристый,Передний,с пробегом,Автомат
1600,610,182465,12 000,47,3,0,1,1,3,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,универсал,дизель,Opel,Минск,Astra K Sports Tourer,другой,Передний,с пробегом,Механика
4400,188,170000,11 600,30,1,0,0,1,15,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,внедорожник,бензин,BMW,Гродненская обл.,X5 E53,черный,Постоянный полный,с пробегом,Автомат
2000,22,222810,18 000,22,0,0,0,0,9,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,микроавтобус,дизель,Volkswagen,Минск,Multivan T5 Highline,черный,Передний,с пробегом,Автомат
3000,42,228000,14 000,42,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,внедорожник,бензин,BMW,Минск,X5 E70 3.0 si,черный,Постоянный полный,с пробегом,Автомат
2200,55,325723,5 000,55,0,0,0,0,18,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,седан,бензин,BMW,Минская обл.,5 серия E39,зеленый,Задний,с пробегом,Автомат
2000,97,300000,3 999,97,0,0,0,0,19,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,седан,дизель,BMW,Гомельская обл.,3 серия E46,черный,Задний,с пробегом,Механика
1500,29,229000,4 850,29,0,0,0,0,11,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,минивэн,дизель,Renault,Минск,Scenic II,серый,Передний,с пробегом,Механика
1400,31,163903,5 500,31,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Kia,Минск,Rio III,серебристый,Передний,с пробегом,Механика
1600,347,350000,3 500,26,5,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Audi,Могилевская обл.,A4 B5,коричневый,Передний,с пробегом,Механика
2800,195,3222564,2 950,195,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Nissan,Гродненская обл.,Patrol Y60 GR,другой,Подключаемый полный,с повреждениями,Механика
1500,19,263656,600,19,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Daewoo,Минск,Nexia I,желтый,Передний,с пробегом,Механика
3000,94,230000,12 000,94,0,0,0,0,12,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,седан,дизель,Audi,Могилевская обл.,A6 C6,черный,Постоянный полный,с пробегом,Автомат
1900,382,348000,2 950,26,5,0,0,1,17,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,минивэн,дизель,Fiat,Минская обл.,Multipla I,синий,Передний,с пробегом,Механика
1800,44,256987,2 950,44,0,1,0,0,19,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,седан,бензин,Peugeot,Минск,406 I (рестайлинг),зеленый,Передний,с пробегом,Механика
2000,10,13050,46 700,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,внедорожник,дизель,Land,Минск,Rover Discovery Sport,оранжевый,Постоянный полный,с пробегом,Автомат
3000,61,76000,51 000,61,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,седан,дизель,BMW,Минск,7 серия G11 M-paket,черный,Постоянный полный,с пробегом,Автомат
2500,129,450000,4 600,13,3,0,0,1,19,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,универсал,дизель,BMW,Витебская обл.,5 серия E39,синий,Задний,с пробегом,Механика
1900,56,296363,1 000,56,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,универсал,дизель,Fiat,Минск,Marea,серебристый,Передний,с пробегом,Механика
1834,23,382000,1 500,23,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,хэтчбек,бензин,Mitsubishi,Минск,Carisma I,серебристый,Передний,с пробегом,Механика
2000,623,500000,1 500,43,4,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Mercedes-Benz,Минск,E-Класс W123,синий,Задний,с пробегом,Механика
4400,1924,190000,8 850,160,3,0,0,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,купе,бензин,BMW,Минск,"6 серия E63, E64",черный,Задний,с пробегом,Автомат
2700,371,545000,6 800,98,1,0,1,1,15,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,седан,дизель,Mercedes-Benz,Минск,"E-Класс W211, S211",синий,Задний,с пробегом,Автомат
2000,11,400000,1 100,11,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,седан,бензин,Peugeot,Минск,605 I,другой,Передний,с пробегом,Механика
1600,20,119828,6 600,20,0,0,0,0,6,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,седан,бензин,Peugeot,Минск,408 I,серый,Передний,с пробегом,Автомат
1600,13,88431,12 900,13,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,хэтчбек,бензин,Ford,Минск,Focus III (рестайлинг),коричневый,Передний,с пробегом,Автомат
1900,33,270000,5 400,33,0,0,0,0,16,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,универсал,дизель,Volkswagen,Могилевская обл.,Passat B5 GP,зеленый,Передний,с пробегом,Механика
2200,14,210,6 800,14,0,1,0,0,13,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,минивэн,дизель,Renault,Минск,Espace IV (рестайлинг),серебристый,Передний,с пробегом,Автомат
1390,27,230600,2 899,27,0,0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,универсал,бензин,Volkswagen,Гомельская обл.,Polo III,серый,Передний,с пробегом,Механика
1600,214,86700,10 650,16,5,0,0,1,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,лифтбек,бензин,Skoda,Минск,Rapid I,серебристый,Передний,с пробегом,Автомат
2000,18,282014,9 200,18,0,0,0,0,12,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,седан,дизель,Audi,Минск,A6 C6,серый,Передний,с пробегом,Автомат
2400,54,233,11 000,54,0,0,0,0,12,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,внедорожник,бензин,Honda,Минск,CR-V III,черный,Передний,с пробегом,Автомат
2400,67,90000,15 100,67,0,0,0,0,7,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,внедорожник,бензин,Hyundai,Минская обл.,Santa Fe DM,коричневый,Передний,с пробегом,Автомат
1800,11,290000,4 250,11,0,0,0,0,18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,минивэн,бензин,Mazda,Минск,Premacy I,серебристый,Передний,с пробегом,Механика
2000,527,198000,3 150,133,1,0,0,1,15,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,седан,бензин,Mazda,Минск,6 I,черный,Передний,с пробегом,Автомат
3200,306,254275,5 500,25,4,0,0,1,15,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,седан,бензин,Acura,Минск,TL III,серебристый,Передний,с пробегом,Автомат
2000,471,233000,8 300,33,6,0,0,1,10,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,седан,дизель,Volkswagen,Витебская обл.,Passat B6 Bluemotion,черный,Передний,с пробегом,Механика
1400,19,42803,20 700,19,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,внедорожник,бензин,Volkswagen,Минск,Tiguan II Comfortline,синий,Передний,с пробегом,Механика
1900,21,220632,8 750,21,0,1,0,0,10,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,лифтбек,дизель,Skoda,Минск,Octavia II (рестайлинг),другой,Передний,с пробегом,Механика
1800,13,34000,12 450,13,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,внедорожник,бензин,Lifan,Минск,MyWay,бордовый,Задний,с пробегом,Механика
2700,777,386000,6 650,88,4,0,0,1,17,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,седан,дизель,Mercedes-Benz,Витебская обл.,"E-Класс W211, S211",синий,Задний,с пробегом,Автомат
2000,34,265145,4 600,34,0,1,0,0,13,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,седан,бензин,Mazda,Минск,6 I (рестайлинг),серый,Передний,с пробегом,Механика
3000,425,118000,24 500,59,3,0,0,1,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,седан,дизель,BMW,Минск,"5 серия F10, F11 530D xDrive Luxury",белый,Постоянный полный,с пробегом,Автомат
2000,39,233000,6 200,39,0,1,1,0,11,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,минивэн,бензин,Ford,Минск,C-MAX I (рестайлинг),серебристый,Передний,с пробегом,Механика
1600,11,122793,8 850,11,0,1,0,0,4,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,седан,бензин,Volkswagen,Минск,Polo Sedan I (рестайлинг),синий,Передний,с пробегом,Механика
1800,91,380000,2 900,91,0,0,1,0,21,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,седан,бензин,Volkswagen,Витебская обл.,Passat B5 adr,черный,Передний,с пробегом,Механика
1900,1003,470000,3 000,97,3,0,0,1,23,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,седан,дизель,Audi,Минская обл.,A4 B5,белый,Передний,с пробегом,Механика
5000,268,289000,9 001,25,3,0,0,1,13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,минивэн,бензин,Mercedes-Benz,Брестская обл.,R-Класс W251,белый,Постоянный полный,с пробегом,Автомат
1900,88,298000,6 950,88,0,0,0,0,14,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,универсал,дизель,Audi,Минск,A4 B7,серебристый,Передний,с пробегом,Механика
2900,39,284000,3 350,39,0,1,0,0,17,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,минивэн,дизель,Kia,Минск,Carnival I (рестайлинг),бордовый,Передний,с пробегом,Механика
4000,26,45000,77 900,26,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,седан,бензин,Mercedes-Benz,Минск,"E-Класс AMG W213, S213 E63s ///Amg",белый,Постоянный полный,с пробегом,Автомат
2000,15,29000,26 900,15,0,0,0,0,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,седан,дизель,BMW,Минск,"5 серия F10, F11",черный,Задний,с пробегом,Автомат
1400,181,20000,1 350,33,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Opel,Гомельская обл.,Astra F se,серебристый,Передний,с пробегом,Механика
1400,41,163216,3 700,41,0,0,0,0,14,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,хэтчбек,дизель,Toyota,Минск,"Corolla IX (E120, 130)",серебристый,Передний,с пробегом,Механика
1600,12,94700,8 550,12,0,0,0,0,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,хэтчбек,бензин,Hyundai,Минск,Accent RB,серебристый,Передний,с пробегом,Автомат
1600,19,184940,6 750,19,0,0,0,0,6,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,седан,бензин,Peugeot,Минск,408 I,белый,Передний,с пробегом,Автомат
2000,422,183370,8 200,26,5,1,0,1,12,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,универсал,бензин,Volvo,Витебская обл.,V50 I (рестайлинг),черный,Передний,с пробегом,Механика
2000,41,137500,11 450,41,0,0,0,0,7,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,седан,дизель,Peugeot,Могилевская обл.,508 I,белый,Передний,с пробегом,Автомат
1900,20,280000,5 999,20,0,1,0,0,18,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,минивэн,дизель,Ford,Гродненская обл.,Galaxy I (рестайлинг),синий,Передний,с пробегом,Механика
1800,35,249958,1 950,35,0,0,0,0,20,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,хэтчбек,дизель,Ford,Минск,Focus I,серебристый,Передний,с пробегом,Механика
3300,31,276325,4 900,31,0,0,0,0,15,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,минивэн,бензин,Dodge,Минск,Grand Caravan IV,серебристый,Передний,с пробегом,Автомат
2000,10,215000,3 450,10,0,0,0,0,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,минивэн,бензин,Hyundai,Минск,Trajet I,другой,Передний,с пробегом,Механика
2500,8,75403,25 900,8,0,0,0,0,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,внедорожник,бензин,Infiniti,Минск,QX60 L50,бордовый,Постоянный полный,с пробегом,Автомат
1900,20,350000,4 300,20,0,0,0,0,18,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,универсал,дизель,Renault,Минск,Laguna II,серый,Передний,с пробегом,Механика
2000,33,165637,10 900,33,0,0,0,0,9,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,минивэн,дизель,Volkswagen,Минск,Sharan II,серебристый,Передний,с пробегом,Автомат
2500,27,283323,5 100,27,0,0,0,0,20,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,внедорожник,дизель,Land,Минск,Rover Range Rover II,серый,Подключаемый полный,с пробегом,Автомат
2000,19,230000,4 500,19,0,0,0,0,15,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,универсал,бензин,Peugeot,Минск,307 I SW,серебристый,Передний,с пробегом,Автомат
2200,261,223000,4 800,38,5,0,0,1,15,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,седан,бензин,Opel,Брестская обл.,Vectra C,серый,Передний,с пробегом,Автомат
2500,34,280000,5 200,34,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,внедорожник,дизель,Land,Минская обл.,Rover Discovery II,серебристый,Постоянный полный,с пробегом,Механика
